generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
279,175,541.4488987000029,1115.544245196796,822.3343809048896,188.254392026654
280,178,541.4488987000029,1115.544245196796,803.9426623291312,187.33182263247932
281,159,541.4488987000029,1115.544245196796,779.4580415464821,183.2780966511252
282,182,541.4488987000029,1115.544245196796,781.043288424042,194.27522488869712
283,178,541.4488987000029,1115.544245196796,789.8381536622248,194.47687657601972
284,174,541.4488987000029,1142.2158853370627,790.3608770900937,195.9109080416934
285,173,541.4488987000029,1142.2158853370627,777.9532327655742,190.0549337959747
286,173,541.4488987000029,1098.7046202249137,783.9254932493947,190.8885825309589
287,169,541.4488987000029,1098.7046202249137,782.2124490556403,190.60831951967126
288,188,541.4488987000029,1107.0530508414272,789.8451801785932,196.6599679269773
289,181,541.4488987000029,1107.0530508414272,779.4320083272555,195.24265278339652
290,176,541.4488987000029,1107.0530508414272,788.6860275399008,192.77576325247867
291,178,541.4488987000029,1092.2509939899282,792.9026693649053,192.40710862040035
292,162,541.4488987000029,1092.2509939899282,791.1260178642245,193.13217988777367
293,170,541.4488987000029,1088.6851094089532,795.5542770939159,188.41594517793965
294,176,541.4488987000029,1143.9010784786085,788.16712278334,203.82838640958929
295,190,541.4488987000029,1160.3002180240815,802.5057685099111,191.55004427456132
296,177,541.4488987000029,1079.0811214209104,801.8315402310074,192.53362470201867
297,183,541.4488987000029,1103.819465349657,810.2380497218053,194.02259781219158
298,178,541.4488987000029,1103.819465349657,793.9492765377645,193.0879573604613
299,181,541.4488987000029,1138.740490468901,790.7265635188265,194.06699450460428
